date,symbol,open,close,low, high, volume, dailyChangePercentage
2018-05-13 01-AM,BTC,8416.2,8429.2,8411.0,8473.1,99.64,0.1545
2018-05-13 02-AM,BTC,8429.2,8414.6,8350.0,8429.2,144.73,-0.1732
2018-05-13 03-AM,BTC,8414.6,8439.5,8389.3,8450.0,84.87,0.2959
2018-05-13 04-AM,BTC,8439.5,8344.3,8317.9,8446.4,179.42,-1.128
2018-05-13 05-AM,BTC,8344.3,8382.5,8329.2,8407.1,95.4,0.4578
2018-05-13 06-AM,BTC,8382.5,8440.0,8368.3,8496.0,180.77,0.686
2018-05-13 07-AM,BTC,8440.0,8448.0,8394.9,8477.5,174.15,0.0948
2018-05-13 08-AM,BTC,8448.0,8417.1,8384.0,8462.5,66.58,-0.3658
2018-05-13 09-AM,BTC,8417.1,8592.8,8388.5,8604.1,326.3,2.0874
2018-05-13 10-AM,BTC,8592.8,8535.0,8526.0,8596.3,95.32,-0.6727
2018-05-13 11-AM,BTC,8535.0,8551.5,8535.0,8584.6,60.25,0.1933
2018-05-13 12-PM,BTC,8551.5,8564.9,8532.1,8610.0,79.25,0.1567
2018-05-13 01-PM,BTC,8564.9,8555.0,8510.0,8569.5,60.05,-0.1156
2018-05-13 02-PM,BTC,8555.0,8639.0,8545.5,8642.6,229.69,0.9819
2018-05-13 03-PM,BTC,8639.0,8609.6,8571.2,8639.0,93.07,-0.3403
2018-05-13 04-PM,BTC,8609.6,8655.0,8595.4,8689.5,247.52,0.5273
2018-05-13 05-PM,BTC,8655.0,8561.7,8560.0,8676.9,162.73,-1.078
2018-05-13 06-PM,BTC,8561.7,8630.0,8561.7,8645.8,69.32,0.7977
2018-05-13 07-PM,BTC,8630.0,8624.2,8605.4,8644.6,49.4,-0.0672
2018-05-13 08-PM,BTC,8624.2,8715.0,8616.7,8740.0,347.3,1.0529
2018-05-13 09-PM,BTC,8715.0,8656.0,8642.2,8749.6,165.2,-0.677
2018-05-13 10-PM,BTC,8656.0,8742.0,8651.5,8742.0,70.1,0.9935
2018-05-13 11-PM,BTC,8742.0,8698.2,8650.1,8745.0,186.45,-0.501
2018-05-14 12-AM,BTC,8698.2,8674.2,8588.0,8702.3,284.37,-0.2759
2018-05-14 01-AM,BTC,8674.2,8690.0,8637.6,8706.9,53.43,0.1821
2018-05-14 02-AM,BTC,8690.0,8628.8,8600.0,8690.0,141.15,-0.7043
2018-05-14 03-AM,BTC,8628.8,8408.0,8401.0,8640.0,507.37,-2.5589
2018-05-14 04-AM,BTC,8408.0,8376.0,8328.1,8445.9,335.57,-0.3806
2018-05-14 05-AM,BTC,8376.0,8386.3,8286.3,8393.2,226.71,0.123
2018-05-14 06-AM,BTC,8386.3,8404.5,8344.0,8410.3,103.82,0.217
2018-05-14 07-AM,BTC,8404.5,8391.0,8337.1,8404.5,75.91,-0.1606
2018-05-14 08-AM,BTC,8391.0,8445.0,8372.0,8464.7,150.83,0.6435
2018-05-14 09-AM,BTC,8445.0,8416.2,8372.0,8455.3,99.14,-0.341
2018-05-14 10-AM,BTC,8416.2,8394.1,8350.0,8435.2,169.97,-0.2626
2018-05-14 11-AM,BTC,8394.1,8429.9,8391.5,8450.0,84.78,0.4265
2018-05-14 12-PM,BTC,8429.9,8430.6,8376.2,8433.3,146.56,0.0083
2018-05-14 01-PM,BTC,8430.6,8683.8,8304.3,8730.0,823.56,3.0033
2018-05-14 02-PM,BTC,8683.8,8746.7,8668.6,8811.0,630.04,0.7243
2018-05-14 03-PM,BTC,8746.7,8775.8,8693.0,8856.1,443.61,0.3327
2018-05-14 04-PM,BTC,8775.8,8772.0,8725.4,8806.9,179.51,-0.0433
2018-05-14 05-PM,BTC,8772.0,8735.0,8699.5,8775.0,124.41,-0.4218
2018-05-14 06-PM,BTC,8735.0,8724.9,8713.1,8760.1,89.38,-0.1156
2018-05-14 07-PM,BTC,8724.9,8752.8,8714.0,8787.7,370.55,0.3198
2018-05-14 08-PM,BTC,8752.8,8810.2,8736.4,8886.3,266.18,0.6558
2018-05-14 09-PM,BTC,8810.2,8730.0,8696.2,8842.0,217.72,-0.9103
2018-05-14 10-PM,BTC,8730.0,8605.1,8605.1,8750.0,353.3,-1.4307
2018-05-14 11-PM,BTC,8605.1,8660.8,8600.2,8690.1,140.17,0.6473
2018-05-15 12-AM,BTC,8660.8,8696.3,8660.8,8786.0,311.31,0.4099
2018-05-15 01-AM,BTC,8696.3,8712.8,8639.8,8715.0,112.87,0.1897
2018-05-15 02-AM,BTC,8712.8,8664.2,8623.8,8732.9,113.46,-0.5578
2018-05-15 03-AM,BTC,8664.2,8708.4,8637.0,8710.9,74.52,0.5101
2018-05-15 04-AM,BTC,8708.4,8679.3,8671.0,8730.0,71.65,-0.3342
2018-05-15 05-AM,BTC,8679.3,8719.0,8679.3,8744.1,70.12,0.4574
2018-05-15 06-AM,BTC,8719.0,8740.8,8719.0,8790.0,139.87,0.25
2018-05-15 07-AM,BTC,8740.8,8746.6,8715.0,8752.7,38.37,0.0664
2018-05-15 08-AM,BTC,8746.6,8720.7,8645.5,8746.6,195.55,-0.2961
2018-05-15 09-AM,BTC,8720.7,8713.1,8706.8,8741.9,19.29,-0.0871
2018-05-15 10-AM,BTC,8713.1,8794.1,8693.5,8862.0,211.88,0.9296
2018-05-15 11-AM,BTC,8794.1,8757.6,8740.2,8800.7,91.04,-0.4151
2018-05-15 12-PM,BTC,8757.6,8750.8,8750.4,8785.0,103.94,-0.0776
2018-05-15 01-PM,BTC,8750.8,8739.7,8675.2,8764.6,220.13,-0.1268
2018-05-15 02-PM,BTC,8739.7,8519.9,8476.2,8747.3,448.34,-2.515
2018-05-15 03-PM,BTC,8519.9,8519.9,8480.3,8559.0,246.02,0.0
2018-05-15 04-PM,BTC,8519.9,8536.9,8510.2,8581.9,149.38,0.1995
2018-05-15 05-PM,BTC,8536.9,8548.5,8503.1,8579.9,135.45,0.1359
2018-05-15 06-PM,BTC,8548.5,8520.0,8429.0,8558.4,448.02,-0.3334
2018-05-15 07-PM,BTC,8520.0,8562.4,8440.6,8570.5,256.57,0.4977
2018-05-15 08-PM,BTC,8562.4,8521.1,8490.7,8567.7,65.78,-0.4823
2018-05-15 09-PM,BTC,8521.1,8486.3,8476.1,8530.2,100.32,-0.4084
2018-05-15 10-PM,BTC,8486.3,8446.1,8421.0,8539.2,185.16,-0.4737
2018-05-15 11-PM,BTC,8446.1,8462.8,8432.8,8494.8,75.24,0.1977
2018-05-16 12-AM,BTC,8462.8,8453.1,8425.0,8494.0,174.09,-0.1146
2018-05-16 01-AM,BTC,8453.1,8316.2,8256.0,8475.9,488.36,-1.6195
2018-05-16 02-AM,BTC,8316.2,8142.5,8077.3,8330.0,999.27,-2.0887
2018-05-16 03-AM,BTC,8142.5,8157.2,8099.6,8230.6,650.65,0.1805
2018-05-16 04-AM,BTC,8157.2,8204.9,8145.0,8238.6,210.12,0.5848
2018-05-16 05-AM,BTC,8204.9,8202.9,8166.0,8230.0,223.77,-0.0244
2018-05-16 06-AM,BTC,8202.9,8226.2,8172.4,8269.9,116.23,0.284
2018-05-16 07-AM,BTC,8226.2,8220.1,8201.9,8243.1,114.72,-0.0742
2018-05-16 08-AM,BTC,8220.1,8224.0,8188.9,8245.0,169.6,0.0474
2018-05-16 09-AM,BTC,8224.0,8235.0,8206.7,8260.0,125.36,0.1338
2018-05-16 10-AM,BTC,8235.0,8370.0,8234.6,8484.4,425.86,1.6393
2018-05-16 11-AM,BTC,8370.0,8370.1,8363.8,8465.0,206.84,0.0012
2018-05-16 12-PM,BTC,8370.1,8350.1,8350.0,8381.9,74.78,-0.2389
2018-05-16 01-PM,BTC,8350.1,8157.2,8120.5,8369.6,460.56,-2.3102
2018-05-16 02-PM,BTC,8157.2,8198.1,8157.2,8220.0,84.0,0.5014
2018-05-16 03-PM,BTC,8198.1,8275.9,8198.1,8373.0,438.74,0.949
2018-05-16 04-PM,BTC,8275.9,8266.5,8205.6,8314.1,201.87,-0.1136
2018-05-16 05-PM,BTC,8266.5,8283.0,8244.5,8340.0,335.71,0.1996
2018-05-16 06-PM,BTC,8283.0,8276.4,8265.2,8340.9,111.2,-0.0797
2018-05-16 07-PM,BTC,8276.4,8255.4,8255.4,8388.9,181.18,-0.2537
2018-05-16 08-PM,BTC,8255.4,8286.7,8235.7,8300.0,150.31,0.3791
2018-05-16 09-PM,BTC,8286.7,8272.9,8255.0,8320.0,135.5,-0.1665
2018-05-16 10-PM,BTC,8272.9,8280.1,8272.9,8384.1,172.38,0.087
2018-05-16 11-PM,BTC,8280.1,8344.9,8275.2,8353.7,94.01,0.7826
2018-05-17 12-AM,BTC,8344.9,8344.1,8318.4,8395.0,124.43,-0.0096
2018-05-17 01-AM,BTC,8344.1,8371.3,8313.2,8383.7,107.68,0.326
2018-05-17 02-AM,BTC,8371.3,8360.9,8357.3,8392.0,101.95,-0.1242
2018-05-17 03-AM,BTC,8360.9,8363.4,8330.6,8500.0,473.63,0.0299
2018-05-17 04-AM,BTC,8363.4,8323.9,8323.9,8378.0,40.99,-0.4723
2018-05-17 05-AM,BTC,8323.9,8345.8,8257.4,8373.7,131.39,0.2631
2018-05-17 06-AM,BTC,8345.8,8338.6,8328.7,8366.0,41.44,-0.0863
2018-05-17 07-AM,BTC,8338.6,8244.6,8200.1,8340.1,326.05,-1.1273
2018-05-17 08-AM,BTC,8244.6,8261.0,8219.3,8285.3,161.44,0.1989
2018-05-17 09-AM,BTC,8261.0,8288.8,8261.0,8312.5,87.42,0.3365
2018-05-17 10-AM,BTC,8288.8,8303.6,8254.0,8313.3,56.73,0.1786
2018-05-17 11-AM,BTC,8303.6,8294.0,8275.2,8313.8,26.73,-0.1156
2018-05-17 12-PM,BTC,8294.0,8282.7,8238.6,8325.0,238.62,-0.1362
2018-05-17 01-PM,BTC,8282.7,8292.8,8278.3,8306.7,52.06,0.1219
2018-05-17 02-PM,BTC,8292.8,8311.9,8288.7,8350.0,156.07,0.2303
2018-05-17 03-PM,BTC,8311.9,8294.5,8291.0,8320.1,103.0,-0.2093
2018-05-17 04-PM,BTC,8294.5,8278.8,8227.0,8319.9,169.23,-0.1893
2018-05-17 05-PM,BTC,8278.8,8253.4,8227.7,8278.9,83.19,-0.3068
2018-05-17 06-PM,BTC,8253.4,8168.3,8115.0,8271.9,334.9,-1.0311
2018-05-17 07-PM,BTC,8168.3,8177.0,8149.9,8199.9,169.89,0.1065
2018-05-17 08-PM,BTC,8177.0,8203.4,8173.2,8240.0,198.13,0.3229
2018-05-17 09-PM,BTC,8203.4,8137.3,8137.3,8207.7,96.61,-0.8058
2018-05-17 10-PM,BTC,8137.3,8076.0,7978.8,8144.8,642.23,-0.7533
2018-05-17 11-PM,BTC,8076.0,8064.0,8002.0,8111.7,324.01,-0.1486
2018-05-18 12-AM,BTC,8064.0,7968.8,7932.5,8064.0,380.81,-1.1806
2018-05-18 01-AM,BTC,7968.8,7972.2,7937.0,8023.2,295.75,0.0427
2018-05-18 02-AM,BTC,7972.2,7994.0,7946.0,8024.0,117.25,0.2735
2018-05-18 03-AM,BTC,7994.0,7996.5,7984.3,8020.0,64.72,0.0313
2018-05-18 04-AM,BTC,7996.5,8022.4,7995.8,8076.0,286.29,0.3239
2018-05-18 05-AM,BTC,8022.4,8049.3,7995.9,8054.1,101.26,0.3353
2018-05-18 06-AM,BTC,8049.3,7972.2,7956.3,8049.3,278.51,-0.9578
2018-05-18 07-AM,BTC,7972.2,8094.0,7971.9,8188.0,520.27,1.5278
2018-05-18 08-AM,BTC,8094.0,8120.0,8081.9,8135.9,118.21,0.3212
2018-05-18 09-AM,BTC,8120.0,8109.8,8081.4,8131.9,51.08,-0.1256
2018-05-18 10-AM,BTC,8109.8,8138.7,8087.0,8150.0,50.62,0.3564
2018-05-18 11-AM,BTC,8138.7,8101.9,8051.0,8138.7,106.48,-0.4522
2018-05-18 12-PM,BTC,8101.9,8105.8,8081.9,8135.7,139.87,0.0481
2018-05-18 01-PM,BTC,8105.8,8087.7,8056.0,8118.0,115.81,-0.2233
2018-05-18 02-PM,BTC,8087.7,8074.9,8034.0,8095.0,151.39,-0.1583
2018-05-18 03-PM,BTC,8074.9,8107.1,8060.0,8155.1,107.17,0.3988
2018-05-18 04-PM,BTC,8107.1,8125.4,8082.2,8168.8,99.83,0.2257
2018-05-18 05-PM,BTC,8125.4,8099.9,8096.2,8148.3,103.59,-0.3138
2018-05-18 06-PM,BTC,8099.9,8214.6,8081.0,8238.4,263.07,1.4161
2018-05-18 07-PM,BTC,8214.6,8229.5,8194.1,8280.0,354.36,0.1814
2018-05-18 08-PM,BTC,8229.5,8238.0,8216.6,8252.4,74.07,0.1033
2018-05-18 09-PM,BTC,8238.0,8240.0,8228.3,8265.0,105.8,0.0243
2018-05-18 10-PM,BTC,8240.0,8219.4,8202.3,8257.3,141.49,-0.25
2018-05-18 11-PM,BTC,8219.4,8231.9,8218.5,8250.0,33.75,0.1521
2018-05-19 12-AM,BTC,8231.9,8218.4,8210.0,8254.1,62.12,-0.164
2018-05-19 01-AM,BTC,8218.4,8204.1,8180.3,8235.1,183.5,-0.174
2018-05-19 02-AM,BTC,8204.1,8200.0,8183.4,8234.0,94.26,-0.05
2018-05-19 03-AM,BTC,8200.0,8238.2,8184.1,8266.6,101.92,0.4659
2018-05-19 04-AM,BTC,8238.2,8240.4,8230.0,8260.0,44.09,0.0267
2018-05-19 05-AM,BTC,8240.4,8250.0,8221.7,8250.0,70.39,0.1165
2018-05-19 06-AM,BTC,8250.0,8221.2,8221.0,8250.7,32.63,-0.3491
2018-05-19 07-AM,BTC,8221.2,8180.0,8160.2,8234.5,206.3,-0.5011
2018-05-19 08-AM,BTC,8180.0,8227.0,8160.2,8228.4,51.09,0.5746
2018-05-19 09-AM,BTC,8227.0,8199.7,8199.7,8231.4,27.23,-0.3318
2018-05-19 10-AM,BTC,8199.7,8235.4,8199.7,8250.0,31.82,0.4354
2018-05-19 11-AM,BTC,8235.4,8375.4,8235.4,8387.0,307.33,1.7
2018-05-19 12-PM,BTC,8375.4,8355.3,8326.6,8394.0,166.59,-0.24
2018-05-19 01-PM,BTC,8355.3,8299.4,8298.5,8377.8,88.65,-0.669
2018-05-19 02-PM,BTC,8299.4,8305.0,8299.4,8330.3,54.7,0.0675
2018-05-19 03-PM,BTC,8305.0,8313.7,8283.2,8324.6,55.49,0.1048
2018-05-19 04-PM,BTC,8313.7,8288.4,8277.4,8321.2,44.66,-0.3043
2018-05-19 05-PM,BTC,8288.4,8300.8,8275.9,8321.2,75.7,0.1496
2018-05-19 06-PM,BTC,8300.8,8300.0,8291.9,8335.0,52.58,-0.0096
2018-05-19 07-PM,BTC,8300.0,8310.0,8290.0,8310.0,15.33,0.1205
2018-05-19 08-PM,BTC,8310.0,8278.5,8278.4,8319.7,31.09,-0.3791
2018-05-19 09-PM,BTC,8278.5,8205.0,8205.0,8278.5,236.95,-0.8878
2018-05-19 10-PM,BTC,8205.0,8221.0,8177.8,8250.0,144.18,0.195
2018-05-19 11-PM,BTC,8221.0,8233.8,8201.7,8245.0,69.92,0.1557
2018-05-20 12-AM,BTC,8233.8,8182.6,8147.9,8233.8,141.58,-0.6218
2018-05-20 01-AM,BTC,8182.6,8218.6,8162.2,8221.9,43.69,0.44
2018-05-20 02-AM,BTC,8218.6,8275.0,8211.1,8275.0,103.1,0.6862
2018-05-20 03-AM,BTC,8275.0,8244.4,8235.0,8291.1,75.26,-0.3698
2018-05-20 04-AM,BTC,8244.4,8256.8,8227.4,8270.3,27.43,0.1504
2018-05-20 05-AM,BTC,8256.8,8250.3,8236.1,8268.7,21.77,-0.0787
2018-05-20 06-AM,BTC,8250.3,8250.0,8242.0,8270.2,42.34,-0.0036
2018-05-20 07-AM,BTC,8250.0,8259.8,8221.7,8269.4,16.78,0.1188
2018-05-20 08-AM,BTC,8259.8,8274.0,8259.8,8292.0,34.02,0.1719
2018-05-20 09-AM,BTC,8274.0,8348.0,8273.9,8355.1,159.21,0.8944
2018-05-20 10-AM,BTC,8348.0,8342.4,8329.6,8380.6,85.46,-0.0671
2018-05-20 11-AM,BTC,8342.4,8336.0,8318.5,8347.1,13.63,-0.0767
2018-05-20 12-PM,BTC,8336.0,8295.7,8295.7,8350.0,51.27,-0.4834
2018-05-20 01-PM,BTC,8295.7,8320.9,8291.0,8332.4,38.76,0.3038
2018-05-20 02-PM,BTC,8320.9,8340.0,8320.9,8347.5,37.45,0.2295
2018-05-20 03-PM,BTC,8340.0,8366.6,8335.5,8372.0,62.75,0.3189
2018-05-20 04-PM,BTC,8366.6,8500.0,8366.6,8546.6,1018.52,1.5944
2018-05-20 05-PM,BTC,8500.0,8541.0,8474.5,8541.0,126.46,0.4824
2018-05-20 06-PM,BTC,8541.0,8528.0,8514.0,8555.6,107.29,-0.1522
2018-05-20 07-PM,BTC,8528.0,8511.8,8486.3,8530.0,66.77,-0.19
2018-05-20 08-PM,BTC,8511.8,8551.7,8511.8,8596.7,125.33,0.4688
2018-05-20 09-PM,BTC,8551.7,8524.5,8518.0,8581.0,107.39,-0.3181
2018-05-20 10-PM,BTC,8524.5,8493.0,8480.3,8548.0,96.95,-0.3695
2018-05-20 11-PM,BTC,8493.0,8518.9,8493.0,8536.1,35.14,0.305
2018-05-21 12-AM,BTC,8518.9,8487.6,8452.3,8545.1,118.19,-0.3674
2018-05-21 01-AM,BTC,8487.6,8458.0,8430.9,8545.9,144.77,-0.3487
2018-05-21 02-AM,BTC,8458.0,8502.2,8458.0,8537.4,68.23,0.5226
2018-05-21 03-AM,BTC,8502.2,8495.3,8484.9,8520.0,42.4,-0.0812
2018-05-21 04-AM,BTC,8495.3,8520.9,8480.3,8536.0,81.06,0.3013
2018-05-21 05-AM,BTC,8520.9,8508.1,8494.2,8528.0,37.9,-0.1502
2018-05-21 06-AM,BTC,8508.1,8557.3,8480.2,8592.6,184.32,0.5783
2018-05-21 07-AM,BTC,8557.3,8527.5,8510.6,8596.5,223.92,-0.3482
2018-05-21 08-AM,BTC,8527.5,8516.0,8485.8,8532.1,85.68,-0.1349
2018-05-21 09-AM,BTC,8516.0,8477.3,8477.0,8519.4,34.75,-0.4544
2018-05-21 10-AM,BTC,8477.3,8475.0,8440.2,8496.7,107.6,-0.0271
2018-05-21 11-AM,BTC,8475.0,8492.0,8449.1,8535.0,147.17,0.2006
2018-05-21 12-PM,BTC,8492.0,8506.4,8470.0,8520.7,43.97,0.1696
2018-05-21 01-PM,BTC,8506.4,8496.0,8469.9,8514.1,89.93,-0.1223
2018-05-21 02-PM,BTC,8496.0,8406.5,8356.5,8496.0,429.19,-1.0534
2018-05-21 03-PM,BTC,8406.5,8411.6,8385.0,8423.8,101.7,0.0607
2018-05-21 04-PM,BTC,8411.6,8394.6,8370.0,8411.6,125.56,-0.2021
2018-05-21 05-PM,BTC,8394.6,8377.6,8370.6,8409.0,77.37,-0.2025
2018-05-21 06-PM,BTC,8377.6,8347.3,8292.4,8379.6,304.1,-0.3617
2018-05-21 07-PM,BTC,8347.3,8380.4,8347.2,8389.1,105.53,0.3965
2018-05-21 08-PM,BTC,8380.4,8400.7,8367.1,8439.7,138.52,0.2422
2018-05-21 09-PM,BTC,8400.7,8377.0,8372.3,8420.7,116.83,-0.2821
2018-05-21 10-PM,BTC,8377.0,8398.2,8367.0,8399.9,50.94,0.2531
2018-05-21 11-PM,BTC,8398.2,8390.8,8381.7,8415.0,43.86,-0.0881
2018-05-22 12-AM,BTC,8390.8,8357.3,8330.1,8408.0,141.09,-0.3992
2018-05-22 01-AM,BTC,8357.3,8280.9,8250.0,8361.3,234.15,-0.9142
2018-05-22 02-AM,BTC,8280.9,8295.5,8257.7,8317.0,179.36,0.1763
2018-05-22 03-AM,BTC,8295.5,8317.3,8290.8,8327.1,146.09,0.2628
2018-05-22 04-AM,BTC,8317.3,8293.1,8280.1,8320.0,125.33,-0.291
2018-05-22 05-AM,BTC,8293.1,8300.5,8273.6,8315.4,66.85,0.0892
2018-05-22 06-AM,BTC,8300.5,8318.5,8290.4,8345.0,77.08,0.2169
2018-05-22 07-AM,BTC,8318.5,8313.3,8292.2,8332.6,28.21,-0.0625
2018-05-22 08-AM,BTC,8313.3,8290.4,8290.4,8320.9,47.07,-0.2755
2018-05-22 09-AM,BTC,8290.4,8240.8,8220.1,8290.5,183.74,-0.5983
2018-05-22 10-AM,BTC,8240.8,8261.2,8237.9,8264.8,57.59,0.2475
2018-05-22 11-AM,BTC,8261.2,8205.2,8205.0,8284.9,242.86,-0.6779
2018-05-22 12-PM,BTC,8205.2,8174.9,8148.0,8213.6,304.63,-0.3693
2018-05-22 01-PM,BTC,8174.9,8219.4,8174.9,8242.8,141.35,0.5443
2018-05-22 02-PM,BTC,8219.4,8226.3,8200.0,8249.7,104.38,0.0839
2018-05-22 03-PM,BTC,8226.3,8229.6,8211.0,8250.0,79.71,0.0401
2018-05-22 04-PM,BTC,8229.6,8220.6,8213.0,8250.0,71.26,-0.1094
2018-05-22 05-PM,BTC,8220.6,8204.9,8198.9,8236.4,137.2,-0.191
2018-05-22 06-PM,BTC,8204.9,8214.8,8180.0,8219.3,131.94,0.1207
2018-05-22 07-PM,BTC,8214.8,8175.5,8143.0,8220.0,498.01,-0.4784
2018-05-22 08-PM,BTC,8175.5,8101.2,8075.0,8190.0,280.83,-0.9088
2018-05-22 09-PM,BTC,8101.2,8068.7,8050.0,8101.2,235.68,-0.4012
2018-05-22 10-PM,BTC,8068.7,7973.1,7938.4,8094.0,334.5,-1.1848
2018-05-22 11-PM,BTC,7973.1,7989.1,7966.2,8041.2,364.79,0.2007
2018-05-23 12-AM,BTC,7989.1,7954.2,7944.0,8038.2,171.3,-0.4368
2018-05-23 01-AM,BTC,7954.2,7910.5,7860.3,7954.2,473.24,-0.5494
2018-05-23 02-AM,BTC,7910.5,7906.6,7867.6,7924.5,323.82,-0.0493
2018-05-23 03-AM,BTC,7906.6,7956.1,7883.0,7970.6,304.15,0.6261
2018-05-23 04-AM,BTC,7956.1,7902.8,7872.2,7960.1,152.15,-0.6699
2018-05-23 05-AM,BTC,7902.8,7911.0,7886.2,7937.9,117.06,0.1038
2018-05-23 06-AM,BTC,7911.0,7941.2,7900.0,7949.6,143.91,0.3817
2018-05-23 07-AM,BTC,7941.2,7854.4,7816.0,7943.0,583.72,-1.093
2018-05-23 08-AM,BTC,7854.4,7853.2,7815.0,7888.8,190.56,-0.0153
2018-05-23 09-AM,BTC,7853.2,7842.7,7815.0,7865.0,133.41,-0.1337
2018-05-23 10-AM,BTC,7842.7,7858.8,7831.1,7900.0,110.12,0.2053
2018-05-23 11-AM,BTC,7858.8,7853.3,7800.0,7877.7,213.27,-0.07
2018-05-23 12-PM,BTC,7853.3,7910.0,7842.6,7933.4,136.92,0.722
2018-05-23 01-PM,BTC,7910.0,7900.9,7875.1,7940.0,185.18,-0.115
2018-05-23 02-PM,BTC,7900.9,7879.8,7840.0,7900.9,142.83,-0.2671
2018-05-23 03-PM,BTC,7879.8,7714.9,7660.2,7900.0,689.6,-2.0927
2018-05-23 04-PM,BTC,7714.9,7615.4,7533.4,7715.0,938.59,-1.2897
2018-05-23 05-PM,BTC,7615.4,7525.3,7440.6,7617.0,905.61,-1.1831
2018-05-23 06-PM,BTC,7525.3,7516.3,7450.1,7563.4,686.07,-0.1196
2018-05-23 07-PM,BTC,7516.3,7601.1,7498.8,7612.2,319.0,1.1282
2018-05-23 08-PM,BTC,7601.1,7598.4,7520.9,7671.8,320.6,-0.0355
2018-05-23 09-PM,BTC,7598.4,7570.2,7557.0,7598.4,91.89,-0.3711
2018-05-23 10-PM,BTC,7570.2,7544.0,7541.1,7610.0,265.01,-0.3461
2018-05-23 11-PM,BTC,7544.0,7500.3,7456.1,7561.0,245.24,-0.5793
2018-05-24 12-AM,BTC,7500.3,7574.6,7500.3,7601.7,118.09,0.9906
2018-05-24 01-AM,BTC,7574.6,7600.1,7567.0,7644.0,202.34,0.3367
2018-05-24 02-AM,BTC,7600.1,7568.9,7557.2,7617.5,195.55,-0.4105
2018-05-24 03-AM,BTC,7568.9,7614.6,7563.4,7647.6,257.69,0.6038
2018-05-24 04-AM,BTC,7614.6,7723.9,7611.8,7725.0,289.87,1.4354
2018-05-24 05-AM,BTC,7723.9,7674.9,7665.2,7724.2,96.46,-0.6344
2018-05-24 06-AM,BTC,7674.9,7643.3,7612.3,7689.5,245.48,-0.4117
2018-05-24 07-AM,BTC,7643.3,7556.3,7525.8,7685.4,278.32,-1.1383
2018-05-24 08-AM,BTC,7556.3,7413.5,7361.0,7563.1,787.49,-1.8898
2018-05-24 09-AM,BTC,7413.5,7375.0,7260.0,7419.9,783.21,-0.5193
2018-05-24 10-AM,BTC,7375.0,7338.9,7293.4,7400.0,234.4,-0.4895
2018-05-24 11-AM,BTC,7338.9,7363.6,7338.9,7399.9,164.54,0.3366
2018-05-24 12-PM,BTC,7363.6,7507.8,7255.0,7543.0,845.57,1.9583
2018-05-24 01-PM,BTC,7507.8,7480.0,7467.6,7536.7,271.93,-0.3703
2018-05-24 02-PM,BTC,7480.0,7489.7,7450.0,7591.7,298.73,0.1297
2018-05-24 03-PM,BTC,7489.7,7563.0,7482.5,7573.0,171.12,0.9787
2018-05-24 04-PM,BTC,7563.0,7508.4,7480.2,7564.1,167.99,-0.7219
2018-05-24 05-PM,BTC,7508.4,7504.1,7448.6,7541.3,188.41,-0.0573
2018-05-24 06-PM,BTC,7504.1,7597.4,7485.1,7598.9,134.73,1.2433
2018-05-24 07-PM,BTC,7597.4,7586.1,7545.5,7626.1,201.08,-0.1487
2018-05-24 08-PM,BTC,7586.1,7537.5,7506.1,7586.1,96.06,-0.6406
2018-05-24 09-PM,BTC,7537.5,7525.0,7471.7,7562.8,137.12,-0.1658
2018-05-24 10-PM,BTC,7525.0,7572.7,7509.3,7591.6,132.66,0.6339
2018-05-24 11-PM,BTC,7572.7,7572.0,7528.0,7619.9,185.67,-0.0092
2018-05-25 12-AM,BTC,7572.0,7559.9,7520.3,7585.1,187.81,-0.1598
2018-05-25 01-AM,BTC,7559.9,7558.4,7512.2,7565.1,57.96,-0.0198
2018-05-25 02-AM,BTC,7558.4,7625.0,7549.6,7650.0,227.8,0.8811
2018-05-25 03-AM,BTC,7625.0,7598.7,7562.5,7634.9,108.01,-0.3449
2018-05-25 04-AM,BTC,7598.7,7590.8,7575.8,7623.8,222.6,-0.104
2018-05-25 05-AM,BTC,7590.8,7626.4,7581.3,7635.0,87.35,0.469
2018-05-25 06-AM,BTC,7626.4,7500.9,7476.6,7650.0,223.17,-1.6456
2018-05-25 07-AM,BTC,7500.9,7423.5,7360.2,7526.3,342.26,-1.0319
2018-05-25 08-AM,BTC,7423.5,7449.9,7392.5,7456.0,151.29,0.3556
2018-05-25 09-AM,BTC,7449.9,7401.0,7397.1,7449.9,64.18,-0.6564
2018-05-25 10-AM,BTC,7401.0,7369.0,7286.7,7456.0,922.63,-0.4324
2018-05-25 11-AM,BTC,7369.0,7449.0,7335.0,7481.7,294.32,1.0856
2018-05-25 12-PM,BTC,7449.0,7499.2,7449.0,7534.7,141.35,0.6739
2018-05-25 01-PM,BTC,7499.2,7484.0,7461.6,7511.4,79.02,-0.2027
2018-05-25 02-PM,BTC,7484.0,7461.7,7455.9,7512.9,112.66,-0.298
2018-05-25 03-PM,BTC,7461.7,7493.7,7425.8,7525.7,203.08,0.4289
2018-05-25 04-PM,BTC,7493.7,7471.8,7458.4,7494.0,75.12,-0.2922
2018-05-25 05-PM,BTC,7471.8,7434.1,7406.8,7483.9,287.81,-0.5046
2018-05-25 06-PM,BTC,7434.1,7424.8,7383.9,7444.9,172.22,-0.1251
2018-05-25 07-PM,BTC,7424.8,7408.4,7346.6,7437.4,206.78,-0.2209
