Date,Symbol,Open,Close,Low,High,Volume BTC,Volume USD
2015-06-27T07:00:00-03:00[America/Sao_Paulo],BTC,243.78,244.19,243.65,244.3,97.0145436,
2015-06-27T06:00:00-03:00[America/Sao_Paulo],BTC,243.72,243.81,243.57,243.88,75.7408514,
2015-06-27T05:00:00-03:00[America/Sao_Paulo],BTC,243.63,243.71,243.29,243.89,111.5229442,
2015-06-27T04:00:00-03:00[America/Sao_Paulo],BTC,243.27,243.67,243.17,243.67,131.2111414,
2015-06-27T03:00:00-03:00[America/Sao_Paulo],BTC,243.04,243.27,243.02,243.38,122.83570114,
2015-06-27T02:00:00-03:00[America/Sao_Paulo],BTC,242.87,242.85,242.83,243.18,164.80809284,
2015-06-27T01:00:00-03:00[America/Sao_Paulo],BTC,243.03,242.86,242.73,243.09,132.16550524,
2015-06-27T00:00:00-03:00[America/Sao_Paulo],BTC,243.45,243.03,242.73,243.45,277.7461964,
2015-06-26T23:00:00-03:00[America/Sao_Paulo],BTC,243.04,243.45,243.02,243.46,165.78526047,
2015-06-26T22:00:00-03:00[America/Sao_Paulo],BTC,243,243.04,242.6,243.12,178.8432319,
2015-06-26T21:00:00-03:00[America/Sao_Paulo],BTC,242.74,243,242.3,243,234.51507841,
2015-06-26T20:00:00-03:00[America/Sao_Paulo],BTC,242.2,242.71,241.61,242.95,416.62974835,
2015-06-26T19:00:00-03:00[America/Sao_Paulo],BTC,241.88,242.19,239.91,242.2,751.47998272,
2015-06-26T18:00:00-03:00[America/Sao_Paulo],BTC,242.07,241.55,241.01,242.12,386.05246,
2015-06-26T17:00:00-03:00[America/Sao_Paulo],BTC,241.68,242.09,241.54,242.09,438.05056208,
2015-06-26T16:00:00-03:00[America/Sao_Paulo],BTC,241.9,241.68,241.61,242.11,366.07108128,
2015-06-26T15:00:00-03:00[America/Sao_Paulo],BTC,241.43,241.91,241.11,242.05,429.4966419,
2015-06-26T14:00:00-03:00[America/Sao_Paulo],BTC,241.28,241.44,240.76,241.5,352.75277,
2015-06-26T13:00:00-03:00[America/Sao_Paulo],BTC,241.29,241.28,241.26,241.5,140.80162,
2015-06-26T12:00:00-03:00[America/Sao_Paulo],BTC,241.53,241.29,241.19,241.74,266.7926105,
2015-06-26T11:00:00-03:00[America/Sao_Paulo],BTC,241.92,241.54,241,242.5,377.7573126,
2015-06-26T10:00:00-03:00[America/Sao_Paulo],BTC,241.85,241.94,241.6,242.15,223.7594136,
2015-06-26T09:00:00-03:00[America/Sao_Paulo],BTC,241.66,241.84,241.6,241.85,166.0769,
2015-06-26T08:00:00-03:00[America/Sao_Paulo],BTC,241.57,241.72,241.5,241.82,133.08229,
2015-06-26T07:00:00-03:00[America/Sao_Paulo],BTC,242.11,241.58,241.52,242.12,196.93973498,
2015-06-26T06:00:00-03:00[America/Sao_Paulo],BTC,241.84,242.11,241.53,242.17,128.8834823,
2015-06-26T05:00:00-03:00[America/Sao_Paulo],BTC,241.9,241.83,241.45,241.91,162.11794,
2015-06-26T04:00:00-03:00[America/Sao_Paulo],BTC,241.67,241.89,241,241.9,185.32939188,
2015-06-26T03:00:00-03:00[America/Sao_Paulo],BTC,242.08,241.68,241.53,242.09,278.56726884,
2015-06-26T02:00:00-03:00[America/Sao_Paulo],BTC,242.69,242.08,242.03,242.8,169.73154284,
2015-06-26T01:00:00-03:00[America/Sao_Paulo],BTC,242.49,242.69,242.44,242.9,160.75075828,
2015-06-26T00:00:00-03:00[America/Sao_Paulo],BTC,242.46,242.5,242.15,242.88,169.4247,
2015-06-25T23:00:00-03:00[America/Sao_Paulo],BTC,242.89,242.51,242.34,242.9,216.79553,
2015-06-25T22:00:00-03:00[America/Sao_Paulo],BTC,242.46,242.9,242,243.1,609.4839431,
2015-06-25T21:00:00-03:00[America/Sao_Paulo],BTC,242.02,242.47,242,242.8,248.44967722,
2015-06-25T20:00:00-03:00[America/Sao_Paulo],BTC,241.78,242.01,241.56,242.04,187.05941011,
2015-06-25T19:00:00-03:00[America/Sao_Paulo],BTC,240.64,241.81,240.48,241.81,188.78301588,
2015-06-25T18:00:00-03:00[America/Sao_Paulo],BTC,241.56,240.7,240.12,241.77,427.52582039,
2015-06-25T17:00:00-03:00[America/Sao_Paulo],BTC,242.49,241.52,240.75,242.5,449.47750383,
2015-06-25T16:00:00-03:00[America/Sao_Paulo],BTC,242.67,242.45,242.23,243.22,309.42593247,
2015-06-25T15:00:00-03:00[America/Sao_Paulo],BTC,242.56,242.68,242.52,242.71,279.22305686,
2015-06-25T14:00:00-03:00[America/Sao_Paulo],BTC,242.89,242.58,242.32,243,405.63198965,
2015-06-25T13:00:00-03:00[America/Sao_Paulo],BTC,242.05,242.87,241.82,243.23,356.72141957,
2015-06-25T12:00:00-03:00[America/Sao_Paulo],BTC,241.8,242.04,241.55,243.44,510.2423042,
2015-06-25T11:00:00-03:00[America/Sao_Paulo],BTC,241.84,241.8,241.43,241.85,141.64187,
2015-06-25T10:00:00-03:00[America/Sao_Paulo],BTC,242.41,241.83,241.83,242.63,323.14518167,
2015-06-25T09:00:00-03:00[America/Sao_Paulo],BTC,241.84,242.42,241.82,242.84,226.05949915,
2015-06-25T08:00:00-03:00[America/Sao_Paulo],BTC,241.47,241.86,241.47,241.92,92.12096,
2015-06-25T07:00:00-03:00[America/Sao_Paulo],BTC,242.18,241.52,241.37,242.18,52.08904148,
2015-06-25T06:00:00-03:00[America/Sao_Paulo],BTC,242.12,242.15,241.82,242.22,84.42510383,
2015-06-25T05:00:00-03:00[America/Sao_Paulo],BTC,241.88,242.12,241.84,242.31,149.41646097,
2015-06-25T04:00:00-03:00[America/Sao_Paulo],BTC,243.02,241.88,241.83,243.02,159.0344827,
2015-06-25T03:00:00-03:00[America/Sao_Paulo],BTC,241.32,243.02,241.32,243.1,323.18025648,
2015-06-25T02:00:00-03:00[America/Sao_Paulo],BTC,241.41,241.31,240.74,241.63,283.96522726,
2015-06-25T01:00:00-03:00[America/Sao_Paulo],BTC,240.32,241.4,240.3,241.69,196.8558838,
2015-06-25T00:00:00-03:00[America/Sao_Paulo],BTC,240.07,240.3,239.91,240.4,163.28362,
2015-06-24T23:00:00-03:00[America/Sao_Paulo],BTC,240.75,240.27,239.98,240.81,200.94567,
2015-06-24T22:00:00-03:00[America/Sao_Paulo],BTC,240.13,240.67,240.01,241.04,246.75347582,
2015-06-24T21:00:00-03:00[America/Sao_Paulo],BTC,240.79,240.13,240.01,240.97,201.06340415,
2015-06-24T20:00:00-03:00[America/Sao_Paulo],BTC,241.16,240.8,240.2,241.16,494.52902861,
2015-06-24T19:00:00-03:00[America/Sao_Paulo],BTC,242.05,241.23,241.02,242.2,208.56134321,
2015-06-24T18:00:00-03:00[America/Sao_Paulo],BTC,241.91,242.19,241.8,242.36,189.96664978,
2015-06-24T17:00:00-03:00[America/Sao_Paulo],BTC,241.12,241.91,241.02,241.91,240.32814,
2015-06-24T16:00:00-03:00[America/Sao_Paulo],BTC,241.56,241.13,241.05,241.69,246.50352,
2015-06-24T15:00:00-03:00[America/Sao_Paulo],BTC,241.15,241.65,240.74,241.71,522.77604139,
2015-06-24T14:00:00-03:00[America/Sao_Paulo],BTC,240.2,241.12,240.12,241.38,374.59234835,
2015-06-24T13:00:00-03:00[America/Sao_Paulo],BTC,242.21,240.11,239.51,242.38,415.0566822,
2015-06-24T12:00:00-03:00[America/Sao_Paulo],BTC,242.58,242.2,241.76,242.58,330.40685798,
2015-06-24T11:00:00-03:00[America/Sao_Paulo],BTC,243.41,242.6,241.3,243.42,214.15913345,
2015-06-24T10:00:00-03:00[America/Sao_Paulo],BTC,243.42,243.41,243.26,243.74,254.3522435,
2015-06-24T09:00:00-03:00[America/Sao_Paulo],BTC,243.15,243.41,243.08,243.51,119.60767,
2015-06-24T08:00:00-03:00[America/Sao_Paulo],BTC,243.05,243.13,242.91,243.24,89.51677,
2015-06-24T07:00:00-03:00[America/Sao_Paulo],BTC,243.43,243.05,242.64,243.48,51.72181117,
2015-06-24T06:00:00-03:00[America/Sao_Paulo],BTC,243.81,243.45,243.17,243.81,147.6481214,
2015-06-24T05:00:00-03:00[America/Sao_Paulo],BTC,243.76,243.81,243.58,243.84,92.5343703,
2015-06-24T04:00:00-03:00[America/Sao_Paulo],BTC,243.5,243.55,242.9,243.91,162.83380196,
2015-06-24T03:00:00-03:00[America/Sao_Paulo],BTC,242.41,243.5,242.39,243.74,207.63258298,
2015-06-24T02:00:00-03:00[America/Sao_Paulo],BTC,243.51,242.41,242.01,243.54,238.5918287,
2015-06-24T01:00:00-03:00[America/Sao_Paulo],BTC,244.27,243.51,243.43,244.27,264.82876296,
2015-06-24T00:00:00-03:00[America/Sao_Paulo],BTC,243.68,244.28,243.51,244.3,276.3198,
2015-06-23T23:00:00-03:00[America/Sao_Paulo],BTC,244.36,243.57,243.51,244.36,158.1742803,
2015-06-23T22:00:00-03:00[America/Sao_Paulo],BTC,244.82,244.29,244.21,244.92,188.668157,
2015-06-23T21:00:00-03:00[America/Sao_Paulo],BTC,243.85,244.81,243.71,244.81,261.0805407,
2015-06-23T20:00:00-03:00[America/Sao_Paulo],BTC,244.72,243.88,243.29,244.82,266.34067248,
2015-06-23T19:00:00-03:00[America/Sao_Paulo],BTC,244.83,244.72,244.64,245.1,183.4900989,
2015-06-23T18:00:00-03:00[America/Sao_Paulo],BTC,244.64,244.83,244.64,245.21,316.42720771,
2015-06-23T17:00:00-03:00[America/Sao_Paulo],BTC,245.13,244.66,244.26,245.14,198.42452,
2015-06-23T16:00:00-03:00[America/Sao_Paulo],BTC,244.57,245.13,243.88,245.2,269.3466319,
2015-06-23T15:00:00-03:00[America/Sao_Paulo],BTC,244.54,244.62,243.92,244.85,322.22572086,
2015-06-23T14:00:00-03:00[America/Sao_Paulo],BTC,244.73,244.53,244.21,245.01,297.63439365,
2015-06-23T13:00:00-03:00[America/Sao_Paulo],BTC,244.48,244.84,244.25,245.25,396.78169694,
2015-06-23T12:00:00-03:00[America/Sao_Paulo],BTC,244.47,244.52,244,244.93,321.56645194,
2015-06-23T11:00:00-03:00[America/Sao_Paulo],BTC,243.34,244.47,243.21,244.54,208.40646817,
2015-06-23T10:00:00-03:00[America/Sao_Paulo],BTC,243.9,243.33,243.01,244.65,348.21099444,
2015-06-23T09:00:00-03:00[America/Sao_Paulo],BTC,245,243.9,243.89,245.48,271.91485582,
2015-06-23T08:00:00-03:00[America/Sao_Paulo],BTC,245,244.9,244.86,245.36,189.67632,
2015-06-23T07:00:00-03:00[America/Sao_Paulo],BTC,245.62,245,245,245.77,182.54624741,
2015-06-23T06:00:00-03:00[America/Sao_Paulo],BTC,245.2,245.62,245.2,245.81,126.6374938,
2015-06-23T05:00:00-03:00[America/Sao_Paulo],BTC,245,245.21,244.99,245.21,66.61706,
2015-06-23T04:00:00-03:00[America/Sao_Paulo],BTC,245.12,245.01,244.87,245.29,130.870411,
2015-06-23T03:00:00-03:00[America/Sao_Paulo],BTC,247.77,245.11,245.11,247.8,270.99736026,
2015-06-23T02:00:00-03:00[America/Sao_Paulo],BTC,247.98,247.8,247.22,248.01,238.0435702,
2015-06-23T01:00:00-03:00[America/Sao_Paulo],BTC,247.91,248.01,247.6,248.06,172.877579,
2015-06-23T00:00:00-03:00[America/Sao_Paulo],BTC,247.08,247.92,246.95,247.93,225.74261681,
2015-06-22T23:00:00-03:00[America/Sao_Paulo],BTC,247.49,247.02,246.88,247.7,249.85872353,
2015-06-22T22:00:00-03:00[America/Sao_Paulo],BTC,247.36,247.49,246.99,247.59,225.17390558,
2015-06-22T21:00:00-03:00[America/Sao_Paulo],BTC,247.66,247.49,247.05,247.97,303.1524934,
2015-06-22T20:00:00-03:00[America/Sao_Paulo],BTC,247.8,247.66,247.57,248.41,338.49033294,
2015-06-22T19:00:00-03:00[America/Sao_Paulo],BTC,247.74,247.92,247.62,247.94,275.14947833,
2015-06-22T18:00:00-03:00[America/Sao_Paulo],BTC,246.19,247.75,246.01,248.5,345.80770518,
2015-06-22T17:00:00-03:00[America/Sao_Paulo],BTC,246.89,246.07,245.72,246.96,354.78192214,
2015-06-22T16:00:00-03:00[America/Sao_Paulo],BTC,246.54,246.6,246.35,247.35,317.32901666,
2015-06-22T15:00:00-03:00[America/Sao_Paulo],BTC,246.99,246.54,245.95,247.27,398.3940042,
2015-06-22T14:00:00-03:00[America/Sao_Paulo],BTC,247.35,247,245.88,247.5,379.84007684,
2015-06-22T13:00:00-03:00[America/Sao_Paulo],BTC,247.76,247.5,247.12,247.76,264.2614222,
2015-06-22T12:00:00-03:00[America/Sao_Paulo],BTC,245.67,247.78,245.62,247.98,420.1892029,
2015-06-22T11:00:00-03:00[America/Sao_Paulo],BTC,246.68,245.79,244.79,246.68,235.53258436,
2015-06-22T10:00:00-03:00[America/Sao_Paulo],BTC,246.83,246.67,245.98,246.98,237.16314077,
2015-06-22T09:00:00-03:00[America/Sao_Paulo],BTC,247,246.88,246.69,247.67,145.15418364,
2015-06-22T08:00:00-03:00[America/Sao_Paulo],BTC,244.43,246.98,244.43,247,189.53143101,
2015-06-22T07:00:00-03:00[America/Sao_Paulo],BTC,244.37,244.47,244.14,244.66,94.6095,
2015-06-22T06:00:00-03:00[America/Sao_Paulo],BTC,245.09,244.37,244.25,245.1,90.13646,
2015-06-22T05:00:00-03:00[America/Sao_Paulo],BTC,245.26,245.09,244.95,245.38,103.54850936,
2015-06-22T04:00:00-03:00[America/Sao_Paulo],BTC,245.35,245.31,245.17,245.6,221.19888,
2015-06-22T03:00:00-03:00[America/Sao_Paulo],BTC,245.37,245.28,245,245.54,219.50838,
2015-06-22T02:00:00-03:00[America/Sao_Paulo],BTC,245.07,245.54,245.02,245.74,312.4413636,
2015-06-22T01:00:00-03:00[America/Sao_Paulo],BTC,245.05,245.16,244.7,245.39,172.68073996,
2015-06-22T00:00:00-03:00[America/Sao_Paulo],BTC,244.94,245.05,244.86,245.19,171.80789764,
2015-06-21T23:00:00-03:00[America/Sao_Paulo],BTC,244.75,244.96,244.73,244.98,215.149497,
2015-06-21T22:00:00-03:00[America/Sao_Paulo],BTC,244.66,244.74,243.86,244.75,407.08740659,
2015-06-21T21:00:00-03:00[America/Sao_Paulo],BTC,244.65,244.69,244.55,244.7,226.7735026,
2015-06-21T20:00:00-03:00[America/Sao_Paulo],BTC,244.27,244.65,244.27,244.86,313.01442913,
2015-06-21T19:00:00-03:00[America/Sao_Paulo],BTC,242.93,244.23,242.73,244.36,161.11425763,
2015-06-21T18:00:00-03:00[America/Sao_Paulo],BTC,242.95,242.93,242.57,243,142.6840892,
2015-06-21T17:00:00-03:00[America/Sao_Paulo],BTC,243.23,242.95,242.58,243.28,233.3729455,
2015-06-21T16:00:00-03:00[America/Sao_Paulo],BTC,243.25,242.98,242,243.27,262.4005862,
2015-06-21T15:00:00-03:00[America/Sao_Paulo],BTC,243.87,243.27,243,243.87,239.15393823,
2015-06-21T14:00:00-03:00[America/Sao_Paulo],BTC,243.54,243.87,243.34,244.48,136.56040108,
2015-06-21T13:00:00-03:00[America/Sao_Paulo],BTC,244.91,243.54,243.5,244.95,167.82407329,
2015-06-21T12:00:00-03:00[America/Sao_Paulo],BTC,245.99,244.89,244.32,245.99,180.4576405,
2015-06-21T11:00:00-03:00[America/Sao_Paulo],BTC,245.69,245.98,245.68,246.98,133.2067943,
2015-06-21T10:00:00-03:00[America/Sao_Paulo],BTC,245.41,245.7,245.36,245.76,122.00825,
2015-06-21T09:00:00-03:00[America/Sao_Paulo],BTC,245.5,245.47,245.41,245.55,94.39027,
2015-06-21T08:00:00-03:00[America/Sao_Paulo],BTC,245.58,245.56,245.36,245.73,63.3494135,
2015-06-21T07:00:00-03:00[America/Sao_Paulo],BTC,245.19,245.4,245.12,245.61,113.5563816,
2015-06-21T06:00:00-03:00[America/Sao_Paulo],BTC,245.55,245.15,245.03,245.67,114.2312,
2015-06-21T05:00:00-03:00[America/Sao_Paulo],BTC,245.39,245.57,245.24,245.59,85.79907,
2015-06-21T04:00:00-03:00[America/Sao_Paulo],BTC,244.14,245.43,243.63,245.69,310.9658423,
2015-06-21T03:00:00-03:00[America/Sao_Paulo],BTC,244.17,243.83,243.63,244.78,196.2420695,
2015-06-21T02:00:00-03:00[America/Sao_Paulo],BTC,244.91,244.17,244.06,244.99,153.96624,
2015-06-21T01:00:00-03:00[America/Sao_Paulo],BTC,244.43,244.91,244.43,244.99,140.1937007,
2015-06-21T00:00:00-03:00[America/Sao_Paulo],BTC,244.08,244.42,244.02,244.99,226.6337203,
2015-06-20T23:00:00-03:00[America/Sao_Paulo],BTC,245.28,244.04,244.04,245.38,212.27584562,
2015-06-20T22:00:00-03:00[America/Sao_Paulo],BTC,246.08,245.28,245.13,246.41,195.29194542,
2015-06-20T21:00:00-03:00[America/Sao_Paulo],BTC,246.61,246.13,246.06,246.99,167.9508642,
2015-06-20T20:00:00-03:00[America/Sao_Paulo],BTC,245.67,246.62,245.51,246.92,149.69034241,
2015-06-20T19:00:00-03:00[America/Sao_Paulo],BTC,245.22,245.73,244.95,245.91,150.2622,
2015-06-20T18:00:00-03:00[America/Sao_Paulo],BTC,246.16,245.15,245.08,246.3,274.0423014,
2015-06-20T17:00:00-03:00[America/Sao_Paulo],BTC,245.56,246.17,245.55,246.62,233.93809875,
2015-06-20T16:00:00-03:00[America/Sao_Paulo],BTC,245.5,245.56,245.11,246,145.8247247,
2015-06-20T15:00:00-03:00[America/Sao_Paulo],BTC,245.44,245.5,244.66,245.5,181.1525709,
2015-06-20T14:00:00-03:00[America/Sao_Paulo],BTC,245.2,245.47,244.09,246.99,653.17179491,
2015-06-20T13:00:00-03:00[America/Sao_Paulo],BTC,244.49,245.2,244.46,245.39,134.31336182,
2015-06-20T12:00:00-03:00[America/Sao_Paulo],BTC,245,244.58,244.21,245.02,153.98909741,
2015-06-20T11:00:00-03:00[America/Sao_Paulo],BTC,243.39,245,243.39,245.06,195.2323131,
2015-06-20T10:00:00-03:00[America/Sao_Paulo],BTC,243.02,243.4,242.98,243.4,106.9922449,
2015-06-20T09:00:00-03:00[America/Sao_Paulo],BTC,241.34,243.02,241.34,243.22,114.94806845,
2015-06-20T08:00:00-03:00[America/Sao_Paulo],BTC,241.03,241.35,241.02,241.36,69.4533334,
2015-06-20T07:00:00-03:00[America/Sao_Paulo],BTC,240.84,241.02,240.61,241.09,87.9105854,
2015-06-20T06:00:00-03:00[America/Sao_Paulo],BTC,241.38,240.84,240.46,241.44,203.39483199,
2015-06-20T05:00:00-03:00[America/Sao_Paulo],BTC,241.42,241.37,240.64,241.43,181.5307556,
2015-06-20T04:00:00-03:00[America/Sao_Paulo],BTC,242.73,241.41,241,242.73,233.84333218,
2015-06-20T03:00:00-03:00[America/Sao_Paulo],BTC,242.65,242.75,241.6,243.11,365.9331064,
2015-06-20T02:00:00-03:00[America/Sao_Paulo],BTC,242.65,242.65,241.81,243.2,283.74277527,
2015-06-20T01:00:00-03:00[America/Sao_Paulo],BTC,244.23,242.65,242.07,244.24,210.14679851,
2015-06-20T00:00:00-03:00[America/Sao_Paulo],BTC,244.88,244.24,244.2,244.88,169.3183174,
2015-06-19T23:00:00-03:00[America/Sao_Paulo],BTC,245.04,244.88,244.74,245.05,169.75373916,
2015-06-19T22:00:00-03:00[America/Sao_Paulo],BTC,246.28,245.04,244.23,246.29,295.60116832,
2015-06-19T21:00:00-03:00[America/Sao_Paulo],BTC,246.4,246.29,245.04,246.91,328.40624586,
2015-06-19T20:00:00-03:00[America/Sao_Paulo],BTC,247.43,246.37,246.37,247.7,315.80358213,
2015-06-19T19:00:00-03:00[America/Sao_Paulo],BTC,246.89,247.44,246.81,247.44,209.99482061,
2015-06-19T18:00:00-03:00[America/Sao_Paulo],BTC,247.51,246.94,246.82,247.73,464.70978796,
2015-06-19T17:00:00-03:00[America/Sao_Paulo],BTC,247.3,247.44,246.39,247.6,354.12077789,
2015-06-19T16:00:00-03:00[America/Sao_Paulo],BTC,248.5,247.25,247.24,248.75,229.6990023,
2015-06-19T15:00:00-03:00[America/Sao_Paulo],BTC,247.26,248.5,247.26,248.5,393.39022998,
2015-06-19T14:00:00-03:00[America/Sao_Paulo],BTC,248.03,247.26,246.55,248.23,391.9302264,
2015-06-19T13:00:00-03:00[America/Sao_Paulo],BTC,247.63,248.02,247.51,248.6,378.45996531,
2015-06-19T12:00:00-03:00[America/Sao_Paulo],BTC,246.99,247.53,246.81,248,284.58164744,
2015-06-19T11:00:00-03:00[America/Sao_Paulo],BTC,247.34,246.98,246.94,247.77,289.4292913,
2015-06-19T10:00:00-03:00[America/Sao_Paulo],BTC,248.38,247.34,247.11,248.38,247.24885358,
2015-06-19T09:00:00-03:00[America/Sao_Paulo],BTC,250.41,248.39,248.39,250.95,205.94601876,
2015-06-19T08:00:00-03:00[America/Sao_Paulo],BTC,249.28,250.4,249.28,250.4,71.21122,
2015-06-19T07:00:00-03:00[America/Sao_Paulo],BTC,250.9,249.29,249.1,251.05,157.328104,
2015-06-19T06:00:00-03:00[America/Sao_Paulo],BTC,249.98,250.92,249.97,251,147.44008148,
2015-06-19T05:00:00-03:00[America/Sao_Paulo],BTC,250.19,249.98,249.39,250.5,176.8297143,
2015-06-19T04:00:00-03:00[America/Sao_Paulo],BTC,250.05,250.31,249.7,250.45,148.4248,
2015-06-19T03:00:00-03:00[America/Sao_Paulo],BTC,250.47,250.04,249.16,250.53,299.1146,
2015-06-19T02:00:00-03:00[America/Sao_Paulo],BTC,249.54,250.47,249.53,250.95,283.95898574,
2015-06-19T01:00:00-03:00[America/Sao_Paulo],BTC,250.42,249.63,249.22,250.54,263.16709262,
2015-06-19T00:00:00-03:00[America/Sao_Paulo],BTC,249.59,250.43,249.45,250.46,178.27027,
2015-06-18T23:00:00-03:00[America/Sao_Paulo],BTC,250.24,249.59,249.24,250.76,243.57362336,
2015-06-18T22:00:00-03:00[America/Sao_Paulo],BTC,249.39,250.03,249.38,250.57,331.02500431,
2015-06-18T21:00:00-03:00[America/Sao_Paulo],BTC,248.99,249.3,248.43,249.49,297.95100762,
2015-06-18T20:00:00-03:00[America/Sao_Paulo],BTC,249.47,249,248.35,249.49,357.29222,
2015-06-18T19:00:00-03:00[America/Sao_Paulo],BTC,249.12,249.48,248.76,249.88,329.47728929,
2015-06-18T18:00:00-03:00[America/Sao_Paulo],BTC,250.38,249.12,249,250.84,536.03063411,
2015-06-18T17:00:00-03:00[America/Sao_Paulo],BTC,250.03,250.38,249.55,250.95,544.86221334,
2015-06-18T16:00:00-03:00[America/Sao_Paulo],BTC,250.28,250.62,249.38,250.85,322.14092908,
2015-06-18T15:00:00-03:00[America/Sao_Paulo],BTC,250.8,250.28,250.1,251.8,402.37240418,
2015-06-18T14:00:00-03:00[America/Sao_Paulo],BTC,250.17,250.96,249.19,250.96,496.2936014,
2015-06-18T13:00:00-03:00[America/Sao_Paulo],BTC,250.92,250.17,249,251.25,319.83039075,
2015-06-18T12:00:00-03:00[America/Sao_Paulo],BTC,252.68,250.92,249.42,252.76,686.45366974,
2015-06-18T11:00:00-03:00[America/Sao_Paulo],BTC,251.6,252.69,251.34,253.29,303.22836708,
2015-06-18T10:00:00-03:00[America/Sao_Paulo],BTC,250.49,251.58,250.42,252.11,336.99238511,
2015-06-18T09:00:00-03:00[America/Sao_Paulo],BTC,250.15,250.48,250.13,250.99,155.78951792,
2015-06-18T08:00:00-03:00[America/Sao_Paulo],BTC,248.86,250.15,248.5,251,173.95798506,
2015-06-18T07:00:00-03:00[America/Sao_Paulo],BTC,247.98,248.89,247.92,249.19,346.00663103,
2015-06-18T06:00:00-03:00[America/Sao_Paulo],BTC,245.94,247.98,245.94,247.98,172.82558995,
2015-06-18T05:00:00-03:00[America/Sao_Paulo],BTC,245.72,245.94,245.29,246.61,125.5832589,
2015-06-18T04:00:00-03:00[America/Sao_Paulo],BTC,244.28,245.72,243.77,246.17,238.17144734,
2015-06-18T03:00:00-03:00[America/Sao_Paulo],BTC,245.75,244.28,243.51,245.75,270.71753681,
2015-06-18T02:00:00-03:00[America/Sao_Paulo],BTC,248.72,245.82,244.98,248.85,293.65410259,
2015-06-18T01:00:00-03:00[America/Sao_Paulo],BTC,250.63,248.72,247,250.63,395.6173142,
2015-06-18T00:00:00-03:00[America/Sao_Paulo],BTC,250.04,250.61,250,251.36,303.284344,
2015-06-17T23:00:00-03:00[America/Sao_Paulo],BTC,250.05,250.02,250.02,251.29,321.07377421,
2015-06-17T22:00:00-03:00[America/Sao_Paulo],BTC,250.25,249.94,248.85,250.99,744.9690049,
2015-06-17T21:00:00-03:00[America/Sao_Paulo],BTC,248.05,250.24,247,250.25,437.96153945,
2015-06-17T20:00:00-03:00[America/Sao_Paulo],BTC,249.19,248.05,247.5,249.87,496.95302929,
2015-06-17T19:00:00-03:00[America/Sao_Paulo],BTC,252.01,249.08,249.02,252.43,411.58059307,
2015-06-17T18:00:00-03:00[America/Sao_Paulo],BTC,252.49,251.99,251.71,253.25,286.91363924,
2015-06-17T17:00:00-03:00[America/Sao_Paulo],BTC,252.21,252.48,251.96,253.17,291.0958206,
2015-06-17T16:00:00-03:00[America/Sao_Paulo],BTC,251.32,252.22,251.31,253.29,353.8729446,
2015-06-17T15:00:00-03:00[America/Sao_Paulo],BTC,250.32,251.63,250.32,252.99,494.87684751,
2015-06-17T14:00:00-03:00[America/Sao_Paulo],BTC,249.02,250.53,248,250.59,362.20805225,
2015-06-17T13:00:00-03:00[America/Sao_Paulo],BTC,251.69,249.06,249,252.98,618.41198075,
2015-06-17T12:00:00-03:00[America/Sao_Paulo],BTC,251.6,251.7,251.38,254.38,574.61472581,
2015-06-17T11:00:00-03:00[America/Sao_Paulo],BTC,258.25,251.29,250.51,258.25,816.95149432,
2015-06-17T10:00:00-03:00[America/Sao_Paulo],BTC,255.04,258.25,254.43,259.46,643.87079976,
2015-06-17T09:00:00-03:00[America/Sao_Paulo],BTC,255.5,255.02,255,257.49,505.53603504,
2015-06-17T08:00:00-03:00[America/Sao_Paulo],BTC,254.39,255.49,254.23,255.49,353.79578654,
2015-06-17T07:00:00-03:00[America/Sao_Paulo],BTC,252.53,254.39,252.53,254.5,231.97651906,
2015-06-17T06:00:00-03:00[America/Sao_Paulo],BTC,252.54,252.52,252.3,253.75,246.88389351,
2015-06-17T05:00:00-03:00[America/Sao_Paulo],BTC,252.3,252.66,251.74,252.89,204.58180964,
2015-06-17T04:00:00-03:00[America/Sao_Paulo],BTC,250.88,252.33,249.67,252.33,347.83885192,
2015-06-17T03:00:00-03:00[America/Sao_Paulo],BTC,249.48,251,249.48,251.46,391.59098948,
2015-06-17T02:00:00-03:00[America/Sao_Paulo],BTC,249.4,249.49,249.28,251.35,287.51003875,
2015-06-17T01:00:00-03:00[America/Sao_Paulo],BTC,248.6,249.4,248.32,249.53,265.24080855,
2015-06-17T00:00:00-03:00[America/Sao_Paulo],BTC,249.06,248.71,247.51,251.53,472.36296543,
2015-06-16T23:00:00-03:00[America/Sao_Paulo],BTC,248.48,249.27,248.21,249.27,319.0685013,
2015-06-16T22:00:00-03:00[America/Sao_Paulo],BTC,251.91,248.41,248.41,254.63,704.37699018,
2015-06-16T21:00:00-03:00[America/Sao_Paulo],BTC,249.89,251.9,249.89,252.31,634.43367318,
2015-06-16T20:00:00-03:00[America/Sao_Paulo],BTC,248.63,249.91,248.49,251.52,776.12272315,
2015-06-16T19:00:00-03:00[America/Sao_Paulo],BTC,248.37,248.63,247.89,248.74,291.61734,
2015-06-16T18:00:00-03:00[America/Sao_Paulo],BTC,248.44,248.3,247.26,248.64,385.05383902,
2015-06-16T17:00:00-03:00[America/Sao_Paulo],BTC,247.03,248.46,246.72,248.95,532.34927688,
2015-06-16T16:00:00-03:00[America/Sao_Paulo],BTC,248.25,247.03,245.88,248.45,626.16478427,
